"date","main_gas","oak_gas","main_ele","oak_ele","oat_hull","pellet_coal","pellet","gas_the","pellet_per","pellet_the","hull_the","coal_the","coal_co2","pellet_co2","gas_co2","hull_co2","gas_n20","pellet_n20","hull_n20","coal_n20","coal_ch4","gas_ch4","pellet_ch4","hull_ch4","ele_co2","ele_ch4","ele_n20"
2021-09-27,22.8859604345936,229.406307977737,1122.20884941133,54.3201331368772,291.835676205807,124.069866532988,171.972611707602,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-09-28,19.5488517445684,237.384044526902,1098.01261017167,55.2914168707817,340.669220972682,126.267558186279,185.333828740402,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-09-29,12.074367562801,230.519480519481,1114.03094775808,55.7502316551468,319.902390350916,120.261505261301,189.649761463367,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-09-30,20.518463842849,226.994434137291,1153.02992617111,57.152859037729,344.324268332264,112.980048901171,196.47984845985,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-01,12.1574415737367,222.170686456401,1141.97247890681,57.1351408312854,386.594234425053,118.674847274851,186.108595513108,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-02,1087.47633176158,209.276437847866,1032.64324210767,52.6765765837074,382.031857750654,126.855146104805,64.3951472509931,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-03,1431.24633233005,222.263450834879,1010.81653809343,49.4838176211396,334.154452894903,124.08484647124,0.467398957909314,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-04,1085.6488580691,255.194805194805,1086.23489940494,50.5106930933629,273.158105763777,123.826257231796,57.8264863360941,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-05,11.8250418130499,265.213358070501,1081.05064459464,47.4032223155442,307.659216297892,123.708593388537,182.536504880983,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-06,18.8924688994302,240.445269016698,1094.13901972239,54.8161940016234,385.667672531762,135.362769428505,166.607423906713,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-07,11.271145198514,240.074211502783,1127.89397085087,55.4525875090719,386.855630930943,132.069079196765,165.990998524656,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-08,23.7174672313918,235.714285714286,1110.886220185,54.888185688247,361.589584810697,135.7247929024,170.515054748943,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-09,3370.17881579742,210.482374768089,1028.98308154409,52.3745148243101,0.78606615465691,3.83979213178707,184.862138429576,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-10,3424.28341848248,226.437847866419,992.212673750972,50.9679514324391,0,0,184.02302815121,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-11,3294.51168981012,262.987012987013,996.838852482873,48.5068329342609,0,0,182.555523622246,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-12,3187.17357335321,247.588126159555,965.19179793478,48.2018218376488,0,0,188.497386353776,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-13,3382.21074753991,247.124304267161,1026.62830077575,50.3231852397369,0,0,191.244866630969,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-14,4358.12889318636,252.411873840445,921.586231737947,47.4261890961577,0,0,91.2160504152344,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-15,5425.68214871127,282.282003710575,850.884738550219,45.9784101503696,0,0,0.265353608667472,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-16,4900.07379420657,256.21521335807,835.956413979924,42.1102906049585,0,0,0.277466999980243,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-17,4702.15584769666,234.69387755102,841.186822940285,42.3531883410948,0,0,0.234523057503248,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-18,5032.06553926287,248.979591836735,932.695293125964,47.196725350702,0,0,0.251510922505746,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-19,5299.04807382988,248.237476808905,907.219222830097,48.4064870553204,0,0,0.272346939280692,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-20,4943.68095998113,279.128014842301,941.075386540077,48.3949992084372,0,0,0.269360771953057,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-21,5057.73062172218,316.975881261596,872.519946564872,46.2994967513765,0,0,0.276822642762565,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-22,5501.28296550873,350.742115027829,849.276359588288,45.7402926118062,0,0,0.232497563765528,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-23,5319.18449724645,281.26159554731,783.146525205333,42.3365689166715,0,0,0.261358173698493,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-24,5447.38555355535,292.764378478664,766.016477357935,41.4776991071701,0,0,0.259695067383548,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-25,5540.3175268079,318.367346938775,867.983417566122,45.5438734684983,0,0,0.27620876341833,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-26,5399.23557692618,291.280148423006,881.223883177249,46.4116704421101,0,0,0.264250176102329,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-27,5264.60805301411,303.339517625232,887.262902383648,46.4147207828202,0,0,0.224082699066733,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-28,5122.37011586569,313.9146567718,895.147545535531,46.1690638373161,0,0,0.250162631480694,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-29,4726.20893855124,306.215213358071,917.592576849019,45.6543059496024,0,0,0.248683034120983,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-30,4516.47907898432,274.211502782931,842.586177985156,42.2647063829872,0,0,0.293204135457311,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-10-31,4833.03459327662,353.803339517625,824.728119348492,41.2801011560979,0,0,0.276339510702601,0.001078,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-01,5887.07813163418,432.808155699722,893.07892497801,45.6776567575561,0,0,0.250765722798227,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-02,6351.46655473423,433.827618164968,857.144788990156,46.7867150845102,0,0,0.252085331944259,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-03,6374.71571384741,410.658016682113,868.952945177265,46.6850105610255,0,0,0.264484170271705,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-04,5282.29087224968,397.961075069509,872.215487919726,46.315325718552,0,70.4553313116372,0.251494683407025,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-05,2984.37545400397,351.714550509731,872.639949025843,45.9460842659543,97.4009604712796,205.577468672365,0.227086775508261,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-06,1905.76382826476,293.790546802595,819.026854857562,42.2816060859252,332.327957271554,113.319585854032,0.247445305939152,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-07,1861.74932263571,272.103799814643,879.099409711955,43.8638456507406,299.149746629216,111.771523465904,0.279371404776824,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-08,1719.9037717383,272.659870250232,958.490056083129,46.4081583273086,248.354016075398,121.125071858396,0.244137058423531,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-09,1559.13916703272,301.760889712697,955.798855224414,46.4328333154666,278.271572191781,119.263771870993,0.273268874926738,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-10,816.468316341881,288.507877664504,923.892088259733,45.2495655804731,334.425197260155,121.161197445055,93.3359759245984,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-11,476.930826833412,384.98609823911,912.997114361519,45.4368370570287,291.93412684491,115.355073166882,195.266231257504,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-12,3623.24318219399,447.08063021316,873.79963851574,45.7264626115394,31.9435214133483,42.5760327043853,222.130492456503,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-13,422.871075622843,419.833178869323,826.847430325326,41.335939752791,418.502716098408,151.439907580642,193.467839388768,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-14,359.313086826655,443.744207599629,799.430135777318,40.3738334775087,449.776749722232,145.946674461914,197.554278441648,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-15,2018.84578374127,493.512511584801,873.108844626884,40.3406902142272,395.129094978344,156.775134081546,75.0338675796731,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-16,2465.83520890777,319.369786839666,923.477736420744,45.1044002889038,305.589486028213,138.873384051223,0.267262079385274,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-17,2499.90533500779,447.914735866543,911.036610174291,45.0616473098595,288.985239372814,141.539991614799,0.239098670053945,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-18,3196.49511842054,555.514365152919,870.839940844842,44.8340805772822,455.298871393891,133.911136244573,0.266890673495524,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-19,2772.69536907917,459.684893419833,856.514549547616,44.7711421341514,470.041323744991,133.464775607404,0.460367611942385,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-20,1743.85236696451,366.265060240964,789.062776575782,40.7872615025762,405.700730741184,120.30353678179,0.68474975295541,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-21,2100.89720652378,500.185356811863,761.942402603321,40.5071929503955,436.864842328435,120.659742989819,0.394780019103626,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-22,3282.11963020433,560.79703429101,829.488359779539,45.5348773614734,467.252812076824,143.874203170696,0.278416810895096,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-23,2413.65405286484,408.155699721965,829.915357073103,45.4747555144468,438.57943495008,149.356284835223,0.253437167424097,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-24,2507.32250716916,426.13531047266,815.426027951175,44.209090352661,253.063720339381,156.724379046768,0.270530623695585,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-25,5058.18073826664,590.361445783133,752.030630113832,42.0803601877561,31.5170933944156,218.56949767253,0.284178565120725,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-26,4678.29862042933,485.356811862836,755.991887465633,42.5828840153458,111.381440013345,217.094620208665,0.265102742809541,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-27,3424.29479087095,425.764596848934,758.069902960791,39.9363045870084,59.9266871613066,233.828604917407,0.239285618814386,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-28,4306.94078739952,471.177015755329,761.868446142216,39.8238833552565,10.6202012530768,237.713364603245,0.278915016528572,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-29,3041.96080590388,404.355885078777,862.462422823681,41.694082280299,181.521335825408,185.524107752295,0.23883932669437,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-11-30,1997.55183798715,369.508804448563,869.978731125044,44.7697793394215,434.200570467418,131.439729774108,0.273545992490334,0.001079,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-01,2033.84056367579,345.420560747664,884.523317337833,45.1256837455933,244.706767164187,186.568838438636,0.24070160512921,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-02,1665.36164491694,384.205607476636,917.656978276587,45.5370656626978,373.447216555445,130.741912152465,0.250924860212675,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-03,1863.2820395983,404.299065420561,907.399257140066,45.7178341846085,392.792302594833,124.125803660227,0.23566809880275,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-04,2242.24010558761,438.130841121495,817.632236621913,41.9907539753372,462.039105242598,138.05664452886,0.267072234801905,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-05,2077.53789800763,464.485981308411,817.980129637708,40.689338360047,484.739108358547,136.17180180316,0.235552595646285,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-06,3938.31524852803,683.644859813084,910.145087641883,42.586499416647,488.138407601808,136.862561447038,0.27356122784217,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-07,4303.53058384825,590.654205607477,924.378117620825,46.6400074937782,428.795011534881,151.57236411266,0.290267980599542,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-08,3580.12398690203,538.785046728972,920.486654234453,46.847281529956,447.745362537507,141.089217440769,0.286679287038002,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-09,2377.73950222576,411.775700934579,912.201550000346,45.769292165191,387.017919825495,155.032266185135,0.332876267634677,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-10,2367.11527570243,415.140186915888,899.764160275618,44.4300823150991,368.443202647247,157.708143668398,0.270820509397749,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-11,2528.70562452457,453.271028037383,833.547143698132,41.4608344827809,434.108811020882,145.303950771087,0.263503641068497,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-12,2334.41181984453,392.803738317757,835.868253663766,40.6581137194967,378.569185382838,159.81507743986,0.226975485681943,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-13,2644.88726119231,402.242990654206,915.417749173652,44.0565651159025,45.9663856188575,307.427357578145,0.203189585276317,0.00107,0.195,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-14,2111.68446784099,302.897196261682,895.456412448497,43.4817074269666,142.668965000959,282.292847946377,0.236152976034719,0.00107,0.17,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-15,1673.59803564323,337.476635514019,941.690833321196,49.6507989564098,0,265.171790402244,0.237735252546119,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-16,3207.93267602036,498.224299065421,762.984076815521,45.5687680110193,238.465982096599,244.411954554878,0.219620497639313,0.00107,0.21,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-17,3443.01786992219,508.691588785047,757.700856713667,45.0288999795544,209.532354916534,281.807905263191,0.286623331810704,0.00107,0.14,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-18,3498.83104878293,582.336448598131,674.397342895792,42.6361247745521,61.6046833025872,354.372863977492,0.239482042263979,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-19,4136.21127460045,555.981308411215,668.213253719381,42.4239817681934,443.009555034682,144.585977472212,0.292946554298297,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-20,3723.7104027488,589.065420560748,737.407026171741,45.2197222811804,400.271056698014,161.739298101492,0.266485205583217,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-21,4230.49751584748,602.242990654206,739.292198884139,46.0295380305547,455.833777058119,141.096990067347,0.256923329766532,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-22,5503.70019534085,547.383177570093,725.154840355692,45.8682650156796,205.167914084201,174.355138635861,0.255113970977815,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-23,4330.35396842718,397.570093457944,684.045683966923,43.2605778306407,18.1354067018567,232.321637126003,0.252412829132358,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-24,3190.22753528149,355.981308411215,666.537164052871,41.6963240610805,0,231.499259931679,0.238754708333469,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-25,3711.42340578782,461.028037383178,647.954831444299,41.2656925964943,0,233.349933051609,0.254338464530682,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-26,4525.66732725131,457.663551401869,657.46224581243,41.4810044560789,0,238.296131307591,0.241460938056641,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
2021-12-27,4899.13677007733,541.96261682243,708.819300484389,45.3068450566074,0,230.329520544486,0.24305715753018,0.00107,0.288,20.89375,8.25,24.93,93.28,99.82275,53.06,118.17,0.1,4.2,4.2,1.6,11,1,32,32,611.1,0.06,0.009
